ccode,year,defense_form,atopally_form,majpow1,cap_1,atopally,defense,offense,neutral,nonagg,consul,asymm,defense_dem,defense_nodem,USdefense,USSRdefense,atopally_dem,atopally_nodem,USatopally,USSRatopally,offense_dem,offense_nodem,USoffense,USSRoffense,neutral_dem,neutral_nodem,USneutral,USSRneutral,nonagg_dem,nonagg_nodem,USnonagg,USSRnonagg,consul_dem,consul_nodem,USconsul,USSRconsul,defense_MP,defense_demMP,defense_nodemMP,defense_MinP,defense_demMinP,defense_nodemMinP,dem_defense_form,nodem_defense_form,dem_atopally_form,nodem_atopally_form,pure_consul,pure_consul_dem,pure_consul_nodem,nato,bilateral,defense_dembi,defense_nodembi,multilateral,defense_demmulti,defense_nodemmulti,rivalry,defense_capsum,defense_capsum_dem,defense_capsum_nodem,defense_milsum,defense_milsum_dem,defense_milsum_nodem,atopally_capsum,atopally_milsum,rivalcap,rivalmil,defense_MILEX_dem,defense_MILEX_nodem,defense_MILEXnoUS_dem,defense_MILEXnoNATO_dem,defense_dem_cnt,defense_nodem_cnt,gwno,atwar,civilwar,lnrivalmil,LMILEX,PN6,LNRGDP,LMILEX1,LNFOES,LNFRIENDS,DEMOC,CWPRBCOW,coldwar,def_form,milcoor,dem_neighbor,nondem_neighbor,polity_neighbor_weight,polity_neighbor,lnrivalcap,arableauge,warsaw,_defense2,dem_NONNATO,nondem_NONNATO,predemalliance,prenondemalliance,lnUSmil,lnUSSRmil,natomil,NATOmil,lnNATOmil,LNdefense_capsum_nodem,LNdefense_capsum_dem,LNdefense_MILEX_dem,LNdefense_MILEX_nodem,LNdefense_MILEXnoUS_dem,LNdefense_MILEXnoNATO_dem,defense_dem1,defense_nodem1,defense_capsum1,MILGDP,LMILGDP,threatenv
435,1988,,,0,.00025499999,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,.0115360001618683,.0000350000009348,.0115010001609335,1277610.498046875,4474.5439453125,1273135.954101563,.0524570007364673,59510673.15820313,0,0,7.335165500640869,2109.920055389404,7.335165500640869,7.335165500640869,1,13,435,0,0,0,4.642253,.1382429,7.743346,4.849728,14.0169,7.993382,-7,.0116482,1,1,2,0,4,-1.358559535235989,-6.25,0,0,0,1,1,1,0,1,0,0,,0,0,.011435366,.00003499939,2.1204834,7.6548791,2.1204834,2.1204834,1,1,.011604,.044999991,-3.1010931,.4503129981458187
435,1989,1,,0,.00023200001,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,.0215179999941029,.0000409999993281,.0214769999947748,6959305.116455078,1437.259521484375,6957867.856933594,.0538160001888173,55179406.80200195,.0006309999735095,197.3174743652344,9.340679168701172,14280.60298967362,9.340679168701172,9.340679168701172,1,17,435,0,0,5.2898693,4.578039,.1425363,7.796915,4.642253,13.76842,7.90838199999999,-7,.0116899,1,1,2,0,4,-1.051861946206122,-4.5,.00063080096,0,0,1,1,1,0,0,0,0,,0,0,.021249618,.000040999159,2.3360856,9.5667276,2.3360856,2.3360856,1,1,.011536,.039999992,-3.2188761,.4335350040346384
435,1990,,,0,.000279,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,.0220430000736087,.0000499999987369,.0219930000748718,7621891.973144531,0,7621891.973144531,.0615550002512464,80696496.89892578,.0006600000197068,212.3028869628906,10.5076961517334,13491.65264320374,10.5076961517334,10.5076961517334,1,17,435,0,0,5.3627133,4.537232,.1479461,7.807402,4.578039,13.8166,7.926309,-7,.0112989,1,1,2,0,4,-.0199267305790317,-4.5,.00065978232,0,0,1,1,1,0,0,0,0,,0,0,.021754643,.000049998747,2.4430161,9.5099001,2.4430161,2.4430161,1,1,.021517999,.037999965,-3.27017,.4165790006518364
435,1991,,,0,.000252,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,.0230609998579894,.0000529999997525,.0230079998582369,7592530.770507813,0,7592530.770507813,.0618880002039077,110378317.1103516,.0006980000180192,203.6125640869141,11.54055118560791,14662.31380462647,11.54055118560791,11.54055118560791,1,17,435,0,0,5.3211184,4.51938999999999,.150618,7.843626,4.537232,13.65935,11.2993,-6,.0117225,0,1,2,0,4,1.112702344323821,-2.75,.00069775654,0,0,1,1,1,0,0,0,0,,0,0,.022747306,.000052998595,2.5289674,9.5931044,2.5289674,2.5289674,1,1,.022043001,.036000013,-3.3242359,.4878350049257278
435,1992,,,0,.00025400001,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,.0237409996188944,.0009530000097584,.022787999609136,8646244.248046875,116086.462890625,8530157.78515625,.059174999667448,79337583.08398438,.0007229999755509,195.0732269287109,276.3591985702515,14944.99327850342,276.3591985702515,276.3591985702515,3,15,435,0,0,5.2784882,4.486308,.1438767,7.838715,4.51938999999999,13.57829,11.19257,-6,.0114741,0,1,2,1,3,1.683763027612246,-2,.00072273874,0,0,1,1,1,0,0,0,0,,0,0,.022532232,.00095254619,5.6253133,9.6121988,5.6253133,5.6253133,1,1,.023061,.035000008,-3.352407,.4709249902516604
435,1993,,1,0,.00025400001,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,.0233689997257898,.0009529999952065,.0224159997305833,4299826.591552734,97713.25366210938,4202113.337890625,.054395999706685,45440481.76342773,.0006990000256337,224.6651306152344,254.3739223480225,11945.01368713379,254.3739223480225,254.3739223480225,3,15,435,0,0,5.4190521,4.536398,.1464566,7.97841799999999,4.486308,13.41869,11.84775,-6,.0111829,0,1,2,1,3,1.870487538675658,-2,.00069875584,0,0,1,1,1,0,0,0,0,,0,0,.022168454,.00095254619,5.5427289,9.3881531,5.5427289,5.5427289,1,1,.023740999,.031999979,-3.4420199,.4758830089122057
435,1994,,,0,.00025700001,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,.0236449997100863,.0009280000231229,.0227169996869634,7578178.07421875,88816.4296875,7489361.64453125,.0537240000394377,43347514.83203125,.000651000009384,190.4654846191406,277.1249389648438,16255.86239910126,277.1249389648438,277.1249389648438,2,16,435,0,0,5.2547073,4.481242,.1434092,8.021701999999999,4.536398,13.37952,12.38826,-6,.0112717,0,1,2,1,3,1.731049087326868,-2,.00065078819,0,0,1,1,1,0,0,0,0,,0,0,.022462811,.00092756969,5.6280704,9.69627,5.6280704,5.6280704,1,1,.023368999,.028999984,-3.5404601,.4816490020602942
435,1995,,,0,.00025700001,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,.0238819997539395,.0009390000195708,.0229429997343686,8347403.45703125,87002.828125,8260400.62890625,.0538319999013765,45116757.5703125,0,0,241.4330215454102,15446.926248312,241.4330215454102,241.4330215454102,2,16,435,0,0,0,4.43650599999999,.1457803,8.086164,4.481242,13.51709,11.8912,-6,.0113217,0,1,2,1,3,1.773306833461633,-1,0,0,0,1,1,1,0,0,0,0,,0,0,.022683768,.00093855942,5.4907255,9.6452303,5.4907255,5.4907255,1,1,.023645001,.026000019,-3.649658,.4781790059059858
435,1996,,,0,.00025899999,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,.0240550002199598,.0005099999834783,.0235450002364814,9109107.87890625,50505.546875,9058602.33203125,.0547539997041895,47204796.84375,0,0,178.0750274658203,15698.55695009232,178.0750274658203,178.0750274658203,1,17,435,0,0,0,4.53842799999999,.1485034,8.113979000000001,4.43650599999999,13.51014,11.93787,-6,.0113082,0,1,2,1,3,1.849504036077176,-1,0,0,0,1,1,1,0,0,0,0,,0,0,.023272092,.00050987001,5.1878047,9.6613874,5.1878047,5.1878047,1,1,.023882,.027999993,-3.575551,.4725130051374435
435,1997,,,0,.00025799999,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,.024026999832131,0,.024026999832131,9114042.02734375,0,9114042.02734375,.0551459996622725,48097600.55078125,0,0,0,16279.36130428314,0,0,0,18,435,0,0,0,4.717384,.1480588,8.159404,4.53842799999999,13.46133,11.87686,-6,.0111959,0,1,2,0,4,1.814745138726646,-1.25,0,0,0,1,0,1,0,0,0,0,,0,0,.023742894,0,0,9.6977148,0,0,1,1,.024055,.031999979,-3.4420199,.4704119991511107
435,1998,,,0,.00025499999,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,.0241770000575343,0,.0241770000575343,11122385.19824219,0,11122385.19824219,.0566129999260738,52731797.04589844,0,0,0,18511.66049957275,0,0,0,18,435,0,0,0,4.802823,.1364402,8.184217,4.717384,13.43641,11.9193,-6,.011382,0,1,2,0,4,1.755465764367225,-1,0,0,0,1,0,1,0,0,0,0,,0,0,.023889363,0,0,9.82621,0,0,0,1,.024026999,.034000024,-3.3813941,.4707429949194193
435,1999,,,0,.00025400001,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,.0245870001017465,0,.0245870001017465,10821917.13916016,0,10821917.13916016,.0574440001200855,52281104.52001953,0,0,0,18580.18604946137,0,0,0,18,435,0,0,0,4.526357,.133721,8.256059000000001,4.802823,13.35552,12.18557,-6,,0,1,2,0,4,2.167642138712869,-1,0,0,0,1,0,1,0,0,0,0,,0,0,.024289604,0,0,9.8299046,0,0,0,1,.024177,.023999987,-3.729702,.4711969960480928
435,2000,,,0,.00025400001,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,.024160999841115,.0005910000181757,.0235699998229393,7816466.551757813,69880.375,7746586.176757813,.0575889992887824,49793162.68066406,0,0,199.8723602294922,17167.54061508179,199.8723602294922,199.8723602294922,1,17,435,0,0,0,4.802158,.1307002,8.308716,4.526357,13.33436,12.2264,-6,,0,1,0,1,3,2.398931803753389,1.25,0,0,0,1,1,1,0,0,0,0,,0,0,.023296516,.00059082545,5.3026695,9.7508335,5.3026695,5.3026695,0,1,.024587,.029999997,-3.5065579,.4736350048333406
435,2001,,,0,.00026299999,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,.0244349995664379,.0006099999882281,.0238249995782098,6946109.696289063,67234.9921875,6878874.704101563,.0591309993997129,53265272.60839844,0,0,0,0,0,0,1,16,435,0,0,0,,.1447235,,4.802158,,,,,0,1,0,1,3,2.663468123778543,1.25,0,0,0,1,1,1,0,0,0,0,,0,0,.023545614,.00060981401,0,0,0,0,1,1,.024161,,,0
435,2002,,,0,.00026199999,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,.0261369994877896,.0006099999882281,.0255269994995615,6436283.663574219,74840.71875,6361442.944824219,.0593459999108745,41149291.03466797,0,0,0,0,0,0,1,16,435,0,0,0,,,,,,,,,0,1,0,2,2,2.767199735850607,1.5,0,0,0,1,1,1,0,0,0,0,,0,0,.025206625,.00060981401,0,0,0,0,1,1,.024435,,,0
435,2003,,,0,.00025799999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,,,,,,,,,0,1,0,0,0,2.829577155530464,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,.026137,,,0
435,2004,,,0,.000256,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,,,,,,,,,0,1,0,0,0,2.967961206391967,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
435,2005,,,0,.00025799999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,,,,,,,,,0,1,0,0,0,3.338147344702348,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
435,2006,,,0,.00026599999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,,,,,,,,,0,1,0,0,0,3.36538451641561,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
435,2007,,,0,.00026999999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,,,,,,,,,0,1,0,0,0,3.313628335816027,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
435,2008,,,0,,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,,,,,,,,,0,1,0,0,0,3.392251188010335,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,0
435,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,,,
435,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
435,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
435,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
435,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
435,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,1,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,
436,1960,,,0,.000174,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,,,,,12.5723,12.39832,,,1,1,0,1,6,-1.978553646478023,-3.7142856,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,,,,.4624170027673245
436,1961,1,1,0,.00017699999,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.0023080000028131,0,.0023080000028131,160315.0053710938,0,160315.0053710938,.0023080000028131,160315.0053710938,0,0,0,440.5407943725586,0,0,0,11,436,0,0,0,2.911983,.4023967,8.275482999999991,,13.27251,4.9559,-7,,1,1,2,1,6,-1.816360353688566,-3.7142856,0,0,0,1,0,1,0,1,0,0,,0,0,.0023053407,0,0,6.0902705,0,0,0,0,0,.0046844818,-5.3635001,.5645270005916245
436,1962,,,0,.000179,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,.0024359999970329,0,.0024359999970329,302678.5068359375,0,302678.5068359375,.0024359999970329,302678.5068359375,0,0,0,759.222785949707,0,0,0,11,436,0,0,0,3.062763,.3099113,8.326919999999999,2.911983,13.38108,5.57828099999999,-7,.0127982,1,1,2,1,7,-1.78824010046159,-4.25,0,0,0,1,0,1,0,1,0,0,,0,0,.0024330379,0,0,6.6336117,0,0,0,1,.0023080001,.0051737526,-5.2641568,.5630860114179086
436,1963,1,1,0,.000195,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,.0028690000071947,0,.0028690000071947,322213.19921875,0,322213.19921875,.0028690000071947,322213.19921875,0,0,0,823.9474296569824,0,0,0,13,436,0,0,0,3.34165799999999,.3197836,8.361132,3.062763,13.37865,5.645663,-7,.0121226,1,1,2,1,7,-2.19052797512117,-4.625,0,0,0,1,0,1,0,0,0,0,,0,0,.0028648924,0,0,6.7153196,0,0,0,1,.0024359999,.0066080014,-5.019474,.5592449925024994
436,1964,,,0,.000195,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,.002918000016507,0,.002918000016507,380811.2978515625,0,380811.2978515625,.002918000016507,380811.2978515625,0,0,0,953.3417739868164,0,0,0,13,436,0,0,0,3.390294,.3137009,8.380447999999991,3.34165799999999,13.39228,5.810886,-7,.0127871,1,1,0,1,7,-2.153900154720916,-5.125,0,0,0,1,0,1,0,0,0,0,,0,0,.0029137509,0,0,6.861022,0,0,0,1,.002869,.0068046167,-4.9901538,.5529390072624665
436,1965,,,0,.000197,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.505253,.3049068,8.444041999999991,3.390294,12.71887,12.68275,-7,.013376,1,1,0,1,7,-2.077976421810434,-5.625,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,.0029180001,.007163268,-4.9387889,.2684829938807525
436,1966,,,0,.000204,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.675496,.3775855,8.413527,3.505253,12.87194,12.73836,-7,.012515,1,1,0,0,8,-2.019792958111662,-7.5,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0087558692,-4.7380309,.2726030055491719
436,1967,,,0,.000204,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.749928,.357033,8.454862,3.675496,12.93922,12.7683,-7,.0112392,1,1,0,0,8,-2.518366075843185,-7.5,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0090505118,-4.7049341,.2700209936592728
436,1968,,,0,.000212,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.84291,.3529001,8.47452099999999,3.749928,12.94458,12.8961,-7,.0126886,1,1,0,0,8,-2.181560468637624,-7.5,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0097390572,-4.6316109,.2612989951157942
436,1969,,,0,.000212,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.82064,.3569767,8.434298,3.84291,12.91159,12.95116,-7,.0126887,1,1,0,0,8,-2.481041060454853,-7.375,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0099154813,-4.613658,.2534910028334707
436,1970,,,0,.000227,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.834549,.35609,8.437395999999991,3.82064,12.84579,13.0289,-7,.0136518,1,1,0,0,8,-2.407162547391788,-6.5,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.010023259,-4.6028471,.2333890050649643
436,1971,,,0,.000231,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.494727,.3597422,8.434357,3.834549,12.83881,13.03829,-7,.011381,1,1,0,0,8,-2.900484128390669,-6.5,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0071572461,-4.93963,.2243479980970733
436,1972,,,0,.00025099999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.562536,.3550741,8.431074000000001,3.494727,12.88676,13.06974,-7,.0123584,1,1,0,0,8,-3.416482922871885,-7.25,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0076845922,-4.8685379,.2182310007628985
436,1973,,,0,.00025099999,0,0,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,3.639379,.3512164,8.309405,3.562536,12.92141,13.124,-7,.0134413,1,1,0,0,8,-3.351861116258954,-7.25,0,0,0,,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,.0093720257,-4.6700258,.2120879958383739
436,1974,1,1,0,.000256,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,.0010489999549463,0,.0010489999549463,2079818,0,2079818,.0010489999549463,2079818,0,0,0,2948.82177734375,0,0,0,1,436,0,0,0,3.802576,.3433245,8.277072999999991,3.639379,12.95382,13.17195,-7,.015629,1,1,2,0,8,-3.179036681378834,-7.25,0,0,0,1,0,1,0,0,0,0,,0,0,.0010484501,0,0,7.9895,0,0,0,0,0,.011395953,-4.4744968,.2056929930113256
436,1975,,,0,.00025899999,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.0011330000124872,0,.0011330000124872,2151551.25,0,2151551.25,.0011330000124872,2151551.25,0,0,0,3027.6015625,0,0,0,1,436,0,0,0,4.02858599999999,.3325624,8.525406,3.802576,12.97354,13.22761,-7,.0115578,1,1,2,0,8,-3.069379657780866,-7,0,0,0,1,0,1,0,1,0,0,,0,0,.0011323587,0,0,8.0158558,0,0,0,1,.001049,.011144379,-4.49682,.1957479931879789
436,1976,,,0,.00026199999,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.0014019999653101,0,.0014019999653101,3280350,0,3280350,.0014019999653101,3280350,0,0,0,4373.64501953125,0,0,0,1,436,0,0,0,4.07399,.333735,8.640402,4.02858599999999,12.95864,13.25756,-7,.0148841,1,1,2,0,8,-3.103323108902805,-7,0,0,0,1,0,1,0,1,0,0,,0,0,.0014010181,0,0,8.3835802,0,0,0,1,.001133,.010395191,-4.566412,.1937949955463409
436,1977,1,1,0,.000279,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,.0038960000238148,0,.0038960000238148,3811276.85546875,0,3811276.85546875,.0038960000238148,3811276.85546875,0,0,0,5578.915710449219,0,0,0,7,436,0,0,0,4.047267,.3280952,8.618214,4.07399,13.58517,12.39928,-7,.0137893,1,1,2,0,8,-3.130961911312486,-6.375,0,0,0,1,0,1,0,0,0,0,,0,0,.0038884303,0,0,8.6269293,0,0,0,1,.001402,.010348155,-4.5709472,.3668639992829412
